Date,Percentage Change,BB Z-Score,RSI,sentiment_number,linear_combination_sentiment
2015-03-31,-0.015351768251520848,-0.6678030716870132,54.85157559536535,0.1034482758620689,2.2227592071392395
2015-04-01,-0.001446596479948603,-0.6904135646948754,49.51315259891075,0.1489361702127659,0.6382779206426679
2015-04-02,0.008611670020120643,-0.0333324769595335,54.16868273014641,0.1052631578947368,4.82490088912799
2015-04-06,0.016198515799553226,1.1181520929434983,55.60224192291273,0.1891891891891892,2.3371097722090663
2015-04-07,-0.010522151716091943,0.38607708201681,47.508468433739964,0.5,3.160933155595153
2015-04-08,-0.0032537417148839065,0.11198036811353049,42.697193755868,0.1304347826086956,4.233503924223546
2015-04-09,0.0076433122236194695,0.6133108366332439,47.60691955193481,0.064516129032258,3.344339416458461
2015-04-10,0.004266751015593373,0.8772024391074041,53.229267682533084,0.0465116279069767,1.5938733604610325
2015-04-13,-0.001966955184373842,0.636574005137983,48.97260017905246,0.1428571428571428,3.5386176400089155
2015-04-14,-0.004335790371868931,0.21471468627883386,48.88889192782473,0.1,1.8140229662002683
2015-04-15,0.0038004432984850567,0.560718569983138,61.54892454439861,0.0909090909090909,4.4969649535963985
2015-04-16,-0.004811492386902372,0.23497723198796855,56.66897304864124,0.0625,2.712081420803157
2015-04-17,-0.011254640742722422,-0.7685137973908143,55.0335590739164,0.0909090909090909,-0.9023774161760627
2015-04-20,0.022845675350701367,1.3386819807284924,54.20367711828083,-0.0952380952380952,1.9259996308385736
2015-04-21,-0.005407476573784931,0.8431518821369285,59.26759232823963,0.0526315789473684,1.7053206022663463
2015-04-22,0.013474044173853894,1.8757173697448974,64.65460596804647,0.25,1.7372715960718272
2015-04-23,0.00816360628843138,2.2217435996259733,64.6071376618925,0.0,1.4206383470165365
2015-04-24,0.004704257032532855,2.176025972748661,60.87604306970979,0.0,-2.228233396173971
2015-04-27,0.01819154911108023,2.7681321049286485,72.89656203568887,0.2,2.280853955024014
2015-04-28,-0.015755718767691662,1.5379434839377455,65.32759520908823,0.1097560975609756,2.2108144652226636
2015-04-29,-0.014705874918901407,0.587130778700503,56.06769254573243,0.1052631578947368,0.0776723591951265
2015-04-30,-0.02712995201438073,-1.1173285156426207,45.14684048214322,-0.09375,3.800256989854427
2015-05-01,0.030363523286240035,0.6575157143623659,54.44162995375753,0.0606060606060606,5.425259207735247
2015-05-04,-0.0019387359892687472,0.4967864893720857,55.141383251490865,-0.0967741935483871,4.603420700784421
2015-05-05,-0.022532976438220054,-0.9235789136059249,48.0978310449371,0.0303030303030303,2.1053108702208716
2015-05-06,-0.006279817020354184,-1.274471570717347,47.76407536757377,0.1515151515151515,5.020541105319557
2015-05-07,0.001999839980804108,-1.0931902568104839,51.029476667790064,0.0857142857142857,3.4833215683454326
2015-05-08,0.018840818795452297,0.00305906426798448,50.04119651398207,-0.0555555555555555,1.4582853376089924
2015-05-11,-0.010186514413418446,-0.5922571675136551,48.8147758760394,0.1851851851851851,4.126561213658853
2015-05-12,-0.003562357504749758,-0.7867766510414514,44.181138182839085,0.2307692307692307,4.7759089629409
2015-05-13,0.0011122507083756172,-0.6969788515040057,41.94542353870238,0.05,5.998688158947229
2015-05-14,0.023331441578740675,0.5905939356493088,47.34530242189491,0.1333333333333333,6.473578611314274
2015-05-15,-0.0013958356276657646,0.43543143646909094,41.51357154012014,-0.0344827586206896,0.881745598095637
2015-05-18,0.011027397343250867,1.0268276077046274,49.16629908320746,0.03125,4.542724755472677
2015-05-19,-0.0009216913599862098,0.8834447924889957,53.5066460133729,0.1111111111111111,0.6810298843569208
2015-05-20,-7.695086846570831e-05,0.8303736068659933,64.51804200832885,0.1111111111111111,0.8875909114802051
2015-05-21,0.010226057361618413,1.3387127207661786,58.44876857913852,0.217391304347826,2.124234331445526
2015-05-22,0.008752523089676112,1.678596098554699,62.516300542764796,0.1818181818181818,1.5151338582866098
2015-05-26,-0.0220310710292555,0.5948631367981254,62.43488274466949,0.1481481481481481,1.1938673662529025
2015-05-27,0.018669943630224894,1.5621827736991518,70.6886370267277,0.4814814814814814,1.5928117916642963
2015-05-28,-0.0019690549362570975,1.317937266071354,69.1764899654264,0.1935483870967742,4.679924199943338
2015-05-29,-0.01138260746230546,0.6371992999640936,58.24039741327961,0.3333333333333333,1.2838603887428852
2015-06-01,0.001995655526524809,0.7032266947344842,63.97351914391857,0.0,1.7118699722648911
2015-06-02,-0.00444297557147888,0.4348351973346146,63.42749951838324,0.0,1.0347010630897135
2015-06-03,0.0012310556431409658,0.4295610306490829,63.475437252453915,0.2352941176470588,3.871545542793843
2015-06-04,-0.005840716486347652,0.010626742602099967,51.56849969188851,0.6666666666666666,0.7241238292315706
2015-06-05,-0.0054886131301129515,-0.4514870990084563,49.55878533724665,0.0,0.0
2015-06-08,-0.006607003806000877,-0.9083330975619409,40.828824425943715,0.0857142857142857,2.5343345004686166
2015-06-09,-0.002973434984974155,-1.191438421300948,40.03003320025296,-0.0222222222222222,6.801058929544019
